22.56614225	113.9808368	66
22.68620526	113.9405252	65.5
22.57651183	113.957198	65.5
22.56484081	114.2445711	75
22.55888775	113.9507227	65.5
22.55899906	114.2413174	75
22.54900371	113.9722597	65.5
22.56277351	113.9565735	65.5
22.50001192	113.8956606	66
22.5437861	113.9239778	66
22.52486369	113.9308596	65.5
22.519087	113.9358436	65.5
22.54797243	113.977909	65.5
22.50616871	113.9314284	66
22.49962566	113.9365145	66
22.54032142	113.9236456	66
22.52455419	113.9247319	65.5
22.4981901	113.8984817	66
22.54603946	113.9749684	65.5
22.49772892	113.9373377	66
22.49416247	113.927139	66
22.51592012	113.9356769	65
22.51578568	113.9420557	65.5
22.54220963	114.0196493	66.5
22.54458961	113.9986601	67.5
22.49308313	113.9358391	66
22.52488949	113.9191429	65.5
22.54808582	113.9453119	66.5
22.56470734	113.9820093	66
22.58193448	114.1563953	68
22.54293611	114.1314072	67
22.52394954	113.9434416	65.5
22.55101305	113.9567446	65.5
22.5829933	114.1471227	66
22.54927013	114.1317447	66.5
22.52596134	113.9353993	65.5
22.7563793	114.0421356	70
22.64144071	114.4227421	75
22.71166007	114.0728836	66.5
22.60649323	114.1241536	66
22.66229971	114.0729969	65
22.63539828	114.2263772	66.5
22.73802844	114.264097	67
22.62558348	114.1549664	69
22.65265496	114.0272292	66
22.78892197	113.8966327	66
22.70103564	114.2442921	67
22.63154051	114.1214928	67
22.6417148	114.195533	68.5
22.68940336	114.3454188	70
22.63010042	114.0638327	66.5
22.66391673	114.0717177	65.5
22.750664	114.378843	70
22.72272561	114.0738016	67
22.64138032	114.2299818	67
22.77640754	114.3095878	73
22.58706534	113.9057614	66
22.69339571	114.1474874	69
22.6040497	114.0586138	66
22.6376364	114.0679162	65.5
22.65788521	114.0747723	65.5
22.61781817	114.1572608	67.5
22.64144071	114.4227421	75
22.78139876	114.3008065	73
22.72294122	114.2777156	67
22.67470711	114.2209333	67
22.66283814	114.0263974	65
22.65776972	114.0794934	65.5
22.65691327	114.2100928	66
22.73859039	113.8184493	66.5
22.71636331	114.322257	70
22.52331401	114.0466386	66.5
22.65301422	114.2124549	66
22.5331754	114.0831342	66.5
22.59955905	114.130363	66.5
22.65027837	113.9366241	68.5
22.73782038	114.2858901	65.5
22.73859039	113.8184493	66.5
22.74300109	113.9950401	71
22.63495417	114.0448196	66
22.75139338	114.0262399	70
22.61556463	114.1524159	67
22.68447006	114.000085	66
22.6651428	114.0200019	65.5
22.69331552	113.8170784	66
22.75600203	113.8513612	66.5
22.73335619	113.8312919	66
22.7778578	113.9170043	70
22.70597175	113.8079954	66.5
22.70466497	113.9726899	70
22.65204961	114.0535937	65.5
22.72133411	114.0616196	67
22.68008861	113.8347861	70
22.70874974	113.8160543	66
22.60766979	113.8685312	65.5
22.72710367	114.0613819	67
22.67955589	113.8329385	65.5
22.67509773	113.822362	65.5
22.73335619	113.8312919	66
22.61177508	114.0380587	66
22.73006657	114.0666477	66.5
22.65235376	113.9299125	70
22.71365257	114.0652375	66
22.56073431	113.8900779	70
22.67343353	113.8257052	65
22.59155498	114.1259102	67.5
22.670522	113.9235611	70
22.70038707	113.8449026	66
22.56350361	113.9068948	65.5
22.70743279	113.9300131	68.5
22.6335575	113.8513604	70.5
22.56419251	113.8961664	65.5
22.66919267	114.0384117	66.5
22.59628077	113.8550628	66.5
22.68518823	113.8115675	67
22.70700814	114.0967766	66
22.730349	114.068783	67
22.607611	113.8698943	65.5
22.58488076	113.913275	66
22.5609901	113.894563	65.5
22.73565178	114.280464	65
22.58194314	113.8880166	66.5
22.58297289	113.9071834	65.5
22.54138954	113.9191104	66
22.77040177	113.8551161	66
23.16769035	113.6651728	75
23.16549805	113.3875901	65.5
23.159336	113.3387113	65.5
23.16878915	113.4199598	66.5
23.12849295	113.3506186	65
23.13070225	113.4162609	65.5
23.13822079	113.3894867	65
23.18611685	113.5974857	75
23.12401896	113.411547	65
23.1381659	113.3728361	65.5
23.19967301	113.406847	68.5
23.12248087	113.3611249	65.5
23.20013915	113.374909	65.5
23.10125022	113.5484367	68
23.12486646	113.5614453	69
23.10871181	113.4928846	66.5
23.12431564	113.4081151	65
23.16751438	113.3379544	66
23.13544204	113.390008	65
23.13680577	113.3315495	65
23.11593032	113.4204891	66
23.16189407	113.3433346	66
23.10979739	113.4534484	66
23.10975809	113.4534812	66
23.19090473	113.4492017	73
23.10871181	113.4928846	66.5
23.09982822	113.4849635	65.5
23.07978943	113.429745	70.5
23.11810119	113.5442171	67
23.10871181	113.4928846	66.5
23.10112473	113.4872412	65.5
23.14872294	113.5152914	73.5
23.0479764	113.2892933	69
23.11114068	113.2782409	66
22.9345908	113.4167995	70
23.39690863	113.3475114	75
23.09138071	113.5316771	70
23.21565299	113.3005692	66
22.96099325	113.4427752	66.5
23.21280913	113.2563331	65.5
23.29451408	113.3313063	69
23.23745771	113.2042653	70
23.37184576	113.3603993	74.5
23.38627895	113.410599	74
23.25778406	113.3199932	65.5
23.08029132	113.2042061	67.5
23.21280913	113.2563331	65.5
23.25231339	113.2640936	66.5
23.26171206	113.2736317	65.5
23.19657146	113.248218	65
23.23376317	113.2234607	67.5
22.60495971	113.8575896	66
22.75034263	113.5835226	70
23.11295796	113.2185961	67
23.13175901	113.275758	65
23.1404539	113.2885119	65.5
23.12882385	113.4224455	65.5
23.1381659	113.3728361	65.5
23.13534304	113.3037146	65
23.14416119	113.2937609	65.5
23.13508872	113.3087933	65
23.12912268	113.3502696	65.5
23.13559919	113.3507531	65.5
22.89140037	113.4634086	69.5
23.1324472	113.3398257	65.5
23.13782219	113.3913207	65
23.13708468	113.3341858	65
23.19965405	113.3471287	65.5
23.16281868	113.418328	66
23.16213347	113.3362425	65.5
23.17452179	113.3590439	66.5
23.13963001	113.373441	65
22.82926076	113.5128066	75
22.77403434	113.5634849	74.5
22.76096874	113.5670518	75
23.06873266	113.2597245	67
23.38043854	113.2148083	70
23.06832244	113.259826	67
22.80661724	113.5538411	66.5
22.80808312	113.5540935	66.5
22.8075467	113.5521662	70
22.75155653	113.5823006	70
22.73722496	113.49332	75
22.75149396	113.5830112	70
23.10871181	113.4928846	67
23.14381101	113.225977	66
23.45231332	113.1865032	70
23.33873201	113.287509	68
23.46633279	113.159492	70
23.14217367	113.2258303	66
23.37477577	113.1788848	70.5
23.4707977	113.1623173	70
23.13697262	113.2511805	66
23.45673194	113.2818311	70.5
23.39286447	113.2168771	65
23.45948327	113.1906655	70
22.71023017	113.5528912	75
23.46689744	113.1568477	70
23.39484028	113.2214471	70
23.33887144	113.1110649	75
23.4739307	113.2286618	75
23.4153625	113.2559812	70
23.39620146	113.2148232	65.5
23.40499354	113.2185644	70
23.07562227	113.2882907	66
23.37243417	113.2076071	70
23.42583117	113.2080568	70
23.39841078	113.2515307	70
23.38959437	113.2094492	70
23.40380215	113.2090908	70
23.39508831	113.2092329	70
23.09692801	113.239735	66
23.40841281	113.2127554	70
23.09187146	113.3378758	65
23.39484028	113.2214471	70
23.09537864	113.340586	65.5
23.40649056	113.1696376	71.5
23.10022614	113.2726541	65.5
23.11405394	113.2681623	66
23.42604026	113.2057436	70
23.09144379	113.3619952	66.5
23.07250678	113.3232631	66
23.09874703	113.3145001	65
23.09223544	113.3618211	66.5
23.09225763	113.3092172	65.5
23.07813828	113.3563529	66.5
23.07207495	113.3573906	67
23.08686269	113.3324673	65
23.09349108	113.2792664	65.5
23.08887865	113.3283798	65
23.08690863	113.3432045	65.5
23.08762923	113.3338413	65
23.06884733	113.3226199	66.5
23.01403653	113.3995947	68
23.08308279	113.3399863	65.5
23.0479764	113.2892933	69
23.09231582	113.333797	65
22.94104074	113.3643577	65
23.09607127	113.321481	65.5
23.01919557	113.3252713	65.5
22.8145924	113.4191078	75
22.96639568	113.4186506	67
22.9345908	113.4167995	70
22.99106044	113.4052447	70.5
22.96178714	113.4420382	66
22.88992793	113.4614475	72
23.02170016	113.3574494	68
22.8100654	113.4141599	75
23.00743132	113.3201755	67
22.94194927	113.3712035	65.5
22.94428352	113.4044932	65
22.96481939	113.3565805	66.5
22.9345908	113.4167995	70
22.98035071	113.3222749	66
22.95705294	113.4238473	67
22.96859452	113.4081296	65.5
22.95454492	113.3451482	66.5
22.92265134	113.3754902	68
22.94228167	113.3604421	65
22.95321398	113.3659058	65.5
22.95435755	113.3680492	65.5
22.9677616	113.4044377	65.5
22.95410901	113.358418	65.5
22.94001202	113.360734	65
23.05399472	113.2699138	69
22.94289179	113.3606862	65
23.55528066	113.5988663	70
22.94548161	113.4033092	65
22.96950879	113.3827743	67.5
23.56341133	113.5803848	70
23.62547628	113.4313956	70
23.87839806	113.5397114	70
23.72311773	113.739427	75
23.56038693	113.6018782	70
23.54435986	113.5926833	70
23.54456994	113.5926934	70
23.55079636	113.5963006	70
23.81610767	113.9579294	75
23.54966086	113.5927756	70
23.23158622	113.2643764	66.5
23.55654335	113.594664	70
23.55090902	113.602251	70
23.45165523	113.2845092	70
23.21417689	113.2830531	65.5
23.34332347	113.301253	66.5
23.55840651	113.5895144	70
23.24103979	113.3111972	65.5
23.17268536	113.2829081	67.5
23.17916744	113.2579074	65.5
23.22905901	113.274368	66
23.19914624	113.2594586	65.5
23.21375407	113.2848136	65.5
23.25396062	113.3157819	65.5
23.21385224	113.250264	65.5
23.21696173	113.2862596	65
23.29451408	113.3313063	69
23.24188766	113.2770715	66
23.24225952	113.3111664	65.5
23.18365032	113.2334603	65
23.19907045	113.2387753	65.5
23.23709476	113.2837807	65.5
23.18718813	113.3366981	66
23.22035048	113.249282	66
23.21844312	113.2333725	65
23.21277909	113.2649338	65.5
23.22783298	113.3098073	65.5
23.17801596	113.2461178	65
23.22050464	113.2826379	65.5
23.18623308	113.2363258	65
23.29451408	113.3313063	69
23.15898957	113.2276926	65.5
23.21394862	113.281015	65.5
23.17886838	113.2482347	65
23.21872162	113.2323053	65
23.21794012	113.2368675	65.5
23.29451408	113.3313063	69
23.23158622	113.2643764	66.5
23.23159701	113.283057	65.5
23.15334517	113.2396818	66
23.21271064	113.2644744	65.5
23.22137104	113.2360855	65.5
23.17281527	113.3224149	66
23.20636522	113.3358956	65.5
23.23637165	113.279566	65.5
23.19538681	113.2410703	65
23.22620876	113.3095973	65.5
23.1570952	113.2297309	65.5
23.161857	113.2676472	65.5
23.15645038	113.2549363	66.5
22.63899906	114.0675793	65.5
22.51924352	113.9195281	65.5
22.67057736	113.8735894	72.5
22.58781321	113.9729021	66.5
22.57204653	114.1188134	66
22.58243264	113.9591486	65.5
22.68008861	113.8347861	65.5
22.5635259	113.9893556	66
23.01217957	113.3974048	68
22.6873087	113.9459597	65
23.2177189	113.23556	65.5
23.27373214	113.3010978	66
23.30080982	113.3621418	65.5
23.26172271	113.2781659	65.5
22.54605355	114.0259737	66.5
23.14311721	113.2254512	66
23.3004295	113.3621215	65.5
23.19924759	113.334818	65.5
23.09705081	113.6581524	68
23.12928955	113.6604402	75
22.64153534	114.0719117	65.5
23.03098143	113.3157936	65
22.97984508	113.3212453	66
23.13206675	113.2749836	65
23.12974908	113.2752038	65
22.96267859	113.4455898	66
23.12858004	113.3011622	65.5
23.14246797	113.3005	65
23.18246071	113.3497966	66
22.77665396	113.5933558	75
22.64946304	113.6129849	75
23.13891176	113.3274613	65
23.12382897	113.3298085	65.5
22.80839337	113.5539168	72
23.14416119	113.2937609	65.5
22.82771435	113.5218711	74
23.13562043	113.3048107	65
23.12742643	113.2581662	65
23.446661	113.2201755	75
23.08068204	113.2757904	66
23.47430929	113.163008	75
23.12011401	113.253472	65.5
23.44184274	113.3286502	72
23.37803295	113.2569259	75
23.4422023	113.3300279	72
23.40329889	113.2398514	75
23.43115969	113.4254505	75
23.03030049	113.3145988	65
22.97479086	113.3293635	66
23.01335039	113.3953229	68
22.88992793	113.4614475	72
22.84224477	113.3450767	73
23.46444973	113.1728925	75
23.02768375	113.3178615	65
22.97556192	113.4972296	75
22.83996892	113.3498966	73.5
22.91229115	113.3507636	75
23.02749214	113.3208977	65
22.9505863	113.360999	65.5
22.97284334	113.3354088	65.5
22.96099325	113.4427752	72
22.96283395	113.4063597	65.5
22.95377413	113.4063406	65.5
23.54196985	113.5979552	75
22.94294137	113.4065271	65
22.89445321	113.4096635	70
23.01619601	113.3314991	65.5
23.15655948	113.2149279	66.5
22.9564903	113.3756996	65.5
23.55366671	113.5951132	75
23.29881375	113.3629421	65.5
23.45457434	113.4983044	80
23.2516148	113.2923559	66
23.28119075	113.2376396	75
23.5532428	113.5953837	75
23.25840064	113.2999763	66
23.55380843	113.5953328	75
23.20717633	113.2643515	65
23.22050464	113.2826379	65.5
23.21772876	113.273664	65.5
23.45803366	113.1869153	75
23.3754398	113.2134638	75
23.47484287	113.1908172	75
23.47290189	113.1700943	75
23.46841629	113.1611801	75
22.52619876	113.9892211	69.5
22.55528126	114.1160913	67
22.72286461	114.2445007	69
22.56778253	114.1781275	73
22.56382444	113.9907634	66.5
22.6315777	114.1233026	72
22.68155741	113.9462038	72
22.54700517	114.1111563	66.5
22.54938063	114.0502177	67
22.5342988	114.0317449	66
22.57872798	114.4936096	85
22.64040872	114.043872	66
22.73383221	113.8315273	65.5
22.78567173	113.9004089	65.5
22.77248305	113.853852	66
22.74040934	113.7890795	72
22.6614933	114.0272899	65
23.46633279	113.159492	72
22.58197746	113.8879268	66.5
22.805179	113.5628515	72
22.70528903	114.1403154	85
23.19096422	113.3331534	65.5
22.52394954	113.9434416	65.5
23.09785202	113.3057915	65
22.52712849	114.0539088	65.5
22.54660305	114.1049551	67
22.57517644	114.1449386	67
22.5684784	113.9001112	65.5
22.5382642	114.0658681	80
23.13875611	113.3288103	65
23.14339098	113.6011789	75
23.12003249	113.2890606	80
23.13542532	113.3037677	65
23.16432044	113.2431433	66
23.12585311	113.4120539	65
23.1260612	113.3323389	65.5
23.15263157	113.3319798	65
23.128422	113.4111868	80
23.18845597	113.2716284	80
22.94295695	113.3934216	66
23.09450111	113.2664068	66.5
23.19676966	113.2703134	80
23.00569584	113.1243661	65.5
23.04490751	113.7884342	65.5
23.03272552	113.12013	65.5
23.00621128	113.1241309	65.5
22.77759139	113.7516813	70
22.72103752	114.1790518	70.5
22.81230491	114.1729882	72
22.801073	113.7618106	66.5
23.03122319	113.1207972	65.5
23.05595171	113.871321	70.5
22.91692471	113.6433026	71.5
22.87739958	114.1275908	70
23.06483206	113.7971486	66.5
23.01025416	113.6817199	69
23.06159876	113.6626383	67.5
23.0416214	113.7119223	68.5
23.08542731	113.6936712	70
22.85522568	114.1534998	70
22.80544018	113.8238665	67.5
22.82232789	113.7424637	70
22.85094098	114.1669061	70
22.85030931	114.1708909	70
23.00567603	113.7076519	70
23.06209254	113.826673	68
22.84478414	113.6454694	69.5
22.85171477	113.6315449	67.5
22.86139706	113.8539976	72.5
22.81963599	113.8037291	65
22.79566135	114.1565339	70
22.80567514	113.7907865	67
23.00064852	113.6154402	67
22.78249643	113.7638949	66
22.95998261	113.0474105	72.5
23.01478583	113.6858529	68.5
22.78139716	113.7672628	66
23.05170834	113.8429711	69.5
22.99142805	113.7725018	67.5
23.07829135	113.7987384	69
23.06286454	113.7987584	66.5
23.0553869	113.7700911	65.5
22.80016347	114.0627615	70
23.04845541	113.5499061	75
22.82104527	113.8090357	65
22.7958979	113.7978335	68
23.06060865	113.7374003	66.5
23.01783954	113.8233686	69
23.05828484	113.8147964	67
22.96936454	113.8966138	69.5
23.01465206	113.7680676	65.5
22.99522565	113.8000233	71
23.05866525	113.8321688	68
22.98744806	113.725147	68
22.99313225	113.7323716	67
23.02871297	113.8045789	66
22.97417485	113.7345883	67.5
22.94132785	113.6767951	66
22.84339687	113.2557574	66
23.06167985	113.8102199	67
23.17934885	112.8994031	70
23.17455266	113.0688513	75
